odist			pdist			force			mass			E0          			E(osz) 			E(CC)  			E(Lad.-Quadr.) 		E(QQ)				E(D)			
0.375			0.0			1.0			1.0			1.9924705092145116	0.5			2.6666666666666665	-9.481481481481481	303.4074074074074	-0.0			
0.38			0.0			1.0			1.0			1.9852083272782106	0.5			2.6315789473684212	-9.11211546872722	283.9648172387291	-0.0			
0.385			0.0			1.0			1.0			1.9779671314286593	0.5			2.5974025974025974	-8.761688640251634	265.9983058264959	-0.0			
0.39			0.0			1.0			1.0			1.9707481609117479	0.5			2.564102564102564	-8.429002511842748	249.37877253972627	-0.0			
0.395			0.0			1.0			1.0			1.9635526034819988	0.5			2.531645569620253	-8.112948468579564	233.98986129535672	-0.0			
0.4			0.0			1.0			1.0			1.9563815960015125	0.5			2.5			-7.812499999999999	219.72656249999991	-0.0			
0.405			0.0			1.0			1.0			1.9492362251221085	0.5			2.4691358024691357	-7.526705692635682	206.49398333705568	-0.0			
0.41			0.0			1.0			1.0			1.9421175280390217	0.5			2.4390243902439024	-7.254682897810538	194.20626436732556	-0.0			
0.415			0.0			1.0			1.0			1.9350264933120158	0.5			2.4096385542168677	-6.995612002371513	182.78562351965053	-0.0			
0.42			0.0			1.0			1.0			1.927964061744222	0.5			2.380952380952381	-6.748731238527157	172.16151118691732	-0.0			
0.425			0.0			1.0			1.0			1.9209311273133143	0.5			2.3529411764705883	-6.513331976389171	162.2698623875503	-0.0			
0.43			0.0			1.0			1.0			1.9139285381484512	0.5			2.3255813953488373	-6.288754449293773	153.05243386599233	-0.0			
0.435			0.0			1.0			1.0			1.906957097545433	0.5			2.2988505747126435	-6.074383867651324	144.4562156397461	-0.0			
0.44			0.0			1.0			1.0			1.9000175650161137	0.5			2.272727272727273	-5.869646882043576	136.43290789874013	-0.0			
0.445			0.0			1.0			1.0			1.8931106573645111	0.5			2.247191011235955	-5.674008360651319	128.938455361348	-0.0			
0.45			0.0			1.0			1.0			1.886237049786423	0.5			2.2222222222222223	-5.486968449931412	121.93263222069804	-0.0			
0.455			0.0			1.0			1.0			1.879397376985387	0.5			2.1978021978021975	-5.308059890839747	115.37867170041716	-0.0			
0.46			0.0			1.0			1.0			1.8725922343026238	0.5			2.1739130434782608	-5.136845565874907	109.24293500206558	-0.0			
0.465			0.0			1.0			1.0			1.8658221788553466	0.5			2.150537634408602	-4.972916254847038	103.49461508526612	-0.0			
0.47			0.0			1.0			1.0			1.8590877306794962	0.5			2.127659574468085	-4.815888579601824	98.10547129111909	-0.0			
0.475			0.0			1.0			1.0			1.8523893738742645	0.5			2.1052631578947367	-4.665403119988338	93.0495913127868	-0.0			
0.48			0.0			1.0			1.0			1.845727557744545	0.5			2.0833333333333335	-4.521122685185186	88.30317744502317	-0.0			
0.485			0.0			1.0			1.0			1.8391026979377383	0.5			2.061855670103093	-4.3827307261198705	83.84435441615226	-0.0			
0.49			0.0			1.0			1.0			1.8325151775732202	0.5			2.0408163265306123	-4.249929876157044	79.65299642943229	-0.0			
0.495			0.0			1.0			1.0			1.8259653483615927	0.5			2.0202020202020203	-4.122440608513458	75.71057132256124	-0.0			
0.5			0.0			1.0			1.0			1.8194535317106202	0.5			2.0			-4.0			72.0			-0.0			
0.505			0.0			1.0			1.0			1.8129800198176718	0.5			1.9801980198019802	-3.8823605917105772	68.5055295076859	-0.0			
0.51			0.0			1.0			1.0			1.8065450767453641	0.5			1.9607843137254901	-3.769289338188178	65.21261830775394	-0.0			
0.515			0.0			1.0			1.0			1.8001489394791417	0.5			1.941747572815534	-3.660566637412638	62.1078324756598	-0.0			
0.52			0.0			1.0			1.0			1.793791818966372	0.5			1.923076923076923	-3.5559854346836595	59.178751686673316	-0.0			
0.525			0.0			1.0			1.0			1.7874739011343663	0.5			1.9047619047619047	-3.4553503941259036	56.41388398572904	-0.0			
0.53			0.0			1.0			1.0			1.7811953478876046	0.5			1.8867924528301885	-3.3584771321292073	53.802588446356104	-0.0			
0.535			0.0			1.0			1.0			1.7749562980825107	0.5			1.8691588785046729	-3.265191507563407	51.33500492282411	-0.0			
0.54			0.0			1.0			1.0			1.7687568684794137	0.5			1.8518518518518516	-3.175328964080678	49.001990186430206	-0.0			
0.545			0.0			1.0			1.0			1.7625971546711576	0.5			1.8348623853211008	-3.0887339202442563	46.79505981348086	-0.0			
0.55			0.0			1.0			1.0			1.756477231987798	0.5			1.8181818181818181	-3.0052592036063106	44.706335260259145	-0.0			
0.555			0.0			1.0			1.0			1.7503971563768408	0.5			1.8018018018018016	-2.9247655252038003	42.72849562021622	-0.0			
0.56			0.0			1.0			1.0			1.7443569652599153	0.5			1.7857142857142856	-2.8471209912536435	40.854733611739135	-0.0			
0.565			0.0			1.0			1.0			1.738356678363934	0.5			1.7699115044247788	-2.7722006491107827	39.0787153919603	-0.0			
0.57			0.0			1.0			1.0			1.7323962985286776	0.5			1.7543859649122808	-2.6998860648080663	37.39454383390673	-0.0			
0.575			0.0			1.0			1.0			1.7264758124890405	0.5			1.7391304347826089	-2.6300649297279532	35.796724941476874	-0.0			
0.58			0.0			1.0			1.0			1.7205951916335656	0.5			1.7241379310344829	-2.5626306941654033	34.280137109822576	-0.0			
0.585			0.0			1.0			1.0			1.7147543927386657	0.5			1.7094017094017095	-2.4974822257311855	32.84000296819442	-0.0			
0.59			0.0			1.0			1.0			1.7089533586784198	0.5			1.6949152542372883	-2.434523490717162	31.471863568593022	-0.0			
0.595			0.0			1.0			1.0			1.7031920191118397	0.5			1.680672268907563	-2.373663256701594	30.171554707032474	-0.0			
0.6			0.0			1.0			1.0			1.6974702911452868	0.5			1.6666666666666667	-2.3148148148148153	28.93518518518519	-0.0			
0.605			0.0			1.0			1.0			1.691788079973156	0.5			1.6528925619834711	-2.2578957202151098	27.759116838926293	-0.0			
0.61			0.0			1.0			1.0			1.6861452794957366	0.5			1.639344262295082	-2.2028275494424645	26.639946177078983	-0.0			
0.615			0.0			1.0			1.0			1.6805417729144416	0.5			1.6260162601626016	-2.149535673425344	25.5744874887013	-0.0			
0.62			0.0			1.0			1.0			1.6749774333058542	0.5			1.6129032258064517	-2.097949045013595	24.55975729074187	-0.0			
0.625			0.0			1.0			1.0			1.6694521241746023	0.5			1.6			-2.048			23.59296		-0.0			
0.63			0.0			1.0			1.0			1.663965699985124	0.5			1.5873015873015872	-1.9996240706747133	22.671474724203097	-0.0			
0.635			0.0			1.0			1.0			1.6585180066737713	0.5			1.574803149606299	-1.952759811031433	21.79284307679695	-0.0			
0.64			0.0			1.0			1.0			1.653108882140382	0.5			1.5625			-1.9073486328124998	20.954757928848263	-0.0			
0.645			0.0			1.0			1.0			1.6477381567215983	0.5			1.5503875968992247	-1.8633346516425993	20.155053019389932	-0.0			
0.65			0.0			1.0			1.0			1.6424056536450122	0.5			1.5384615384615383	-1.8206645425580337	19.391693352689114	-0.0			
0.655			0.0			1.0			1.0			1.6371111894652524	0.5			1.5267175572519083	-1.7792874042910183	18.662766317369808	-0.0			
0.66			0.0			1.0			1.0			1.6318545744824264	0.5			1.5151515151515151	-1.7391546317166149	17.966473468146848	-0.0			
0.665			0.0			1.0			1.0			1.6266356131435307	0.5			1.5037593984962405	-1.7002197959141163	17.301122916193165	-0.0			
0.67			0.0			1.0			1.0			1.6214541044274617	0.5			1.4925373134328357	-1.6624385313353038	16.665122278923736	-0.0			
0.675			0.0			1.0			1.0			1.616309842213592	0.5			1.4814814814814814	-1.6257684296093071	16.056972144289453	-0.0			
0.68			0.0			1.0			1.0			1.6112026156353276	0.5			1.4705882352941175	-1.5901689395481375	15.475260008578324	-0.0			
0.685			0.0			1.0			1.0			1.606132209417989	0.5			1.4598540145985401	-1.5556012729485211	14.918654650260207	-0.0			
0.69			0.0			1.0			1.0			1.6010984042029623	0.5			1.4492753623188408	-1.5220283158147878	14.385900905621813	-0.0			
0.695			0.0			1.0			1.0			1.5961009768571668	0.5			1.4388489208633095	-1.489414544654324	13.875814814853186	-0.0			
0.7			0.0			1.0			1.0			1.5911397007694048	0.5			1.4285714285714286	-1.4577259475218662	13.38727910989469	-0.0			
0.705			0.0			1.0			1.0			1.586214346133002	0.5			1.4184397163120568	-1.4269299495116514	12.919239017760537	-0.0			
0.71			0.0			1.0			1.0			1.5813246802168912	0.5			1.4084507042253522	-1.3969953424175288	12.470698355244755	-0.0			
0.715			0.0			1.0			1.0			1.5764704676235632	0.5			1.3986013986013988	-1.3678922183005515	12.040715892909153	-0.0			
0.72			0.0			1.0			1.0			1.5716514705356466	0.5			1.3888888888888888	-1.3395919067215365	11.628401968068895	-0.0			
0.725			0.0			1.0			1.0			1.566867448951381	0.5			1.3793103448275863	-1.3120669154126863	11.232915328146662	-0.0			
0.73			0.0			1.0			1.0			1.5621181609090216	0.5			1.36986301369863	-1.2852908741777351	10.853460187276804	-0.0			
0.735			0.0			1.0			1.0			1.5574033627005694	0.5			1.3605442176870748	-1.2592384818243092	10.48928348041907	-0.0			
0.74			0.0			1.0			1.0			1.552722809076241	0.5			1.3513513513513513	-1.2338854559453538	10.139672300500534	-0.0			
0.745			0.0			1.0			1.0			1.5480762534381505	0.5			1.342281879194631	-1.2092084853787046	9.803951505255025	-0.0			
0.75			0.0			1.0			1.0			1.5434634480255676	0.5			1.3333333333333333	-1.1851851851851851	9.481481481481481	-0.0			
0.755			0.0			1.0			1.0			1.538884144090908	0.5			1.3245033112582782	-1.1617940539961213	9.171656055405546	-0.0			
0.76			0.0			1.0			1.0			1.5343380920669554	0.5			1.3157894736842106	-1.1390144335909025	8.873900538710284	-0.0			
0.765			0.0			1.0			1.0			1.529825041726403	0.5			1.3071895424836601	-1.1168264705742748	8.587669900609573	-0.0			
0.77			0.0			1.0			1.0			1.5253447423328348	0.5			1.2987012987012987	-1.0952110800314543	8.312447057077996	-0.0			
0.775			0.0			1.0			1.0			1.5208969427845132	0.5			1.2903225806451613	-1.0741499110469606	8.047741269030297	-0.0			
0.78			0.0			1.0			1.0			1.5164813917505964	0.5			1.282051282051282	-1.0536253139803435	7.793086641866446	-0.0			
0.785			0.0			1.0			1.0			1.5120978378009973	0.5			1.2738853503184713	-1.033620309398735	7.548040719370859	-0.0			
0.79			0.0			1.0			1.0			1.507746029528457	0.5			1.2658227848101264	-1.0141185585724455	7.312183165479897	-0.0			
0.795			0.0			1.0			1.0			1.5034257156652477	0.5			1.2578616352201257	-0.9951043354456909	7.085114527915207	-0.0			
0.8			0.0			1.0			1.0			1.4991366451933719	0.5			1.25			-0.9765624999999999	6.866455078124997	-0.0			
0.805			0.0			1.0			1.0			1.4948785674483		0.5			1.2422360248447204	-0.9584784729329272	6.655843722384432	-0.0			
0.81			0.0			1.0			1.0			1.4906512322178598	0.5			1.2345679012345678	-0.9408382115794602	6.45293697928299	-0.0			
0.815			0.0			1.0			1.0			1.4864543898357898	0.5			1.2269938650306749	-0.9236281870079229	6.257408019173703	-0.0			
0.82			0.0			1.0			1.0			1.4822877912688228	0.5			1.2195121951219512	-0.9068353622263172	6.068945761478924	-0.0			
0.825			0.0			1.0			1.0			1.4781511882005822	0.5			1.2121212121212122	-0.8904471714389072	5.887254026042362	-0.0			
0.83			0.0			1.0			1.0			1.4740443331094826	0.5			1.2048192771084338	-0.8744515002964391	5.712050734989079	-0.0			
0.835			0.0			1.0			1.0			1.4699669793423569	0.5			1.1976047904191618	-0.8588366670867812	5.543067161806469	-0.0			
0.84			0.0			1.0			1.0			1.4659188811843444	0.5			1.1904761904761905	-0.8435914048158947	5.380047224591166	-0.0			
0.845			0.0			1.0			1.0			1.4618997939236251	0.5			1.183431952662722	-0.8287048441320135	5.222746820621213	-0.0			
0.85			0.0			1.0			1.0			1.4579094739132141	0.5			1.1764705882352942	-0.8141664970486464	5.070933199610947	-0.0			
0.855			0.0			1.0			1.0			1.4539476786283325	0.5			1.1695906432748537	-0.7999662414246119	4.924384373189362	-0.0			
0.86			0.0			1.0			1.0			1.4500141667200384	0.5			1.1627906976744187	-0.7860943061617216	4.78288855831226	-0.0			
0.865			0.0			1.0			1.0			1.4461086980660898	0.5			1.1560693641618498	-0.7725412570829964	4.646243652475504	-0.0			
0.87			0.0			1.0			1.0			1.4422310338179838	0.5			1.1494252873563218	-0.7592979834564155	4.514256738742065	-0.0			
0.875			0.0			1.0			1.0			1.4383809364447655	0.5			1.1428571428571428	-0.7463556851311953	4.386743618730291	-0.0			
0.88			0.0			1.0			1.0			1.4345581697742926	0.5			1.1363636363636365	-0.733705860255447	4.263528371835629	-0.0			
0.885			0.0			1.0			1.0			1.4307624990311276	0.5			1.1299435028248588	-0.7213402935458257	4.144442939073977	-0.0			
0.89			0.0			1.0			1.0			1.4269936908722363	0.5			1.1235955056179776	-0.7092510450814149	4.029326730042125	-0.0			
0.895			0.0			1.0			1.0			1.4232515134192671	0.5			1.1173184357541899	-0.6974304395956368	3.9180262515906064	-0.0			
0.9			0.0			1.0			1.0			1.4195357362895138	0.5			1.1111111111111112	-0.6858710562414265	3.8103947568968137	-0.0			
0.905			0.0			1.0			1.0			1.4158461306232228	0.5			1.1049723756906078	-0.6745657188062681	3.7062919137122883	-0.0			
0.91			0.0			1.0			1.0			1.4121824691095244	0.5			1.0989010989010988	-0.6635074863549684	3.605583490638036	-0.0			
0.915			0.0			1.0			1.0			1.408544526010068	0.5			1.0928961748633879	-0.6526896442792487	3.508141060356079	-0.0			
0.92			0.0			1.0			1.0			1.404932077180048	0.5			1.0869565217391304	-0.6421056957343634	3.4138417188145493	-0.0			
0.925			0.0			1.0			1.0			1.4013449000881915	0.5			1.081081081081081	-0.6317493534440211	3.3225678194280133	-0.0			
0.93			0.0			1.0			1.0			1.3977827738340574	0.5			1.075268817204301	-0.6216145318558798	3.234206721414566	-0.0			
0.935			0.0			1.0			1.0			1.3942454791640229	0.5			1.06951871657754	-0.6116953396308388	3.148650551447023	-0.0			
0.94			0.0			1.0			1.0			1.390732798485521	0.5			1.0638297872340425	-0.601986072450228	3.0657959778474715	-0.0			
0.945			0.0			1.0			1.0			1.3872445158795212	0.5			1.0582010582010584	-0.592481206125841	2.9855439966028783	-0.0			
0.95			0.0			1.0			1.0			1.3837804171118253	0.5			1.0526315789473684	-0.5831753899985422	2.9077997285245876	-0.0			
0.955			0.0			1.0			1.0			1.380340289641986	0.5			1.0471204188481675	-0.5740634406119173	2.8324722269166167	-0.0			
0.96			0.0			1.0			1.0			1.3769239226328387	0.5			1.0416666666666667	-0.5651403356481483	2.759474295156974	-0.0			
0.965			0.0			1.0			1.0			1.3735311069559697	0.5			1.0362694300518136	-0.5564012081139432	2.6887223136328435	-0.0			
0.97			0.0			1.0			1.0			1.3701616351984927	0.5			1.0309278350515465	-0.5478413407649838	2.620136075504758	-0.0			
0.975			0.0			1.0			1.0			1.3668153016671802	0.5			1.0256410256410258	-0.5394561607579359	2.5536386308067973	-0.0			
0.98			0.0			1.0			1.0			1.3634919023920111	0.5			1.0204081632653061	-0.5312412345196305	2.489156138419759	-0.0			
0.985			0.0			1.0			1.0			1.3601912351281684	0.5			1.015228426395939	-0.5231922628235405	2.4266177254821635	-0.0			
0.99			0.0			1.0			1.0			1.356913099358013	0.5			1.0101010101010102	-0.5153050760641823	2.3659553538300386	-0.0			
0.995			0.0			1.0			1.0			1.3536572962909386	0.5			1.0050251256281406	-0.5075756297205327	2.3071036930808786	-0.0			
1.0			0.0			1.0			1.0			1.3504236288632891	0.5			1.0			-0.5			2.25			-0.0			
1.1			0.0			1.0			1.0			1.2901104272535175	0.5			0.9090909090909091	-0.3756574004507888	1.3970729768830983	-0.0			
1.2			0.0			1.0			1.0			1.2371732795043104	0.5			0.8333333333333334	-0.2893518518518519	0.9042245370370372	-0.0			
1.3			0.0			1.0			1.0			1.1904379645127867	0.5			0.7692307692307692	-0.2275830678197542	0.6059904172715348	-0.0			
1.4			0.0			1.0			1.0			1.1489423492622761	0.5			0.7142857142857143	-0.18221574344023328	0.41835247218420907	-0.0			
1.5			0.0			1.0			1.0			1.111898596508736	0.5			0.6666666666666666	-0.14814814814814814	0.2962962962962963	-0.0			
1.6			0.0			1.0			1.0			1.078659822828009	0.5			0.625			-0.12207031249999999	0.21457672119140617	-0.0			
1.7			0.0			1.0			1.0			1.0486924819150798	0.5			0.5882352941176471	-0.1017708121310808	0.15846666248784208	-0.0			
1.8			0.0			1.0			1.0			1.0215541297835267	0.5			0.5555555555555556	-0.08573388203017832	0.11907483615302543	-0.0			
1.9			0.0			1.0			1.0			0.9968757456260419	0.5			0.5263157894736842	-0.07289692374981778	0.09086874151639336	-0.0			
2.0			0.0			1.0			1.0			0.9743477362016976	0.5			0.5			-0.0625			0.0703125		-0.0			
2.1			0.0			1.0			1.0			0.9537088551794368	0.5			0.47619047619047616	-0.053989849908217244	0.05509168357981352	-0.0			
2.2			0.0			1.0			1.0			0.9347374072108836	0.5			0.45454545454545453	-0.0469571750563486	0.04365853052759682	-0.0			
2.3			0.0			1.0			1.0			0.9172442371055729	0.5			0.4347826086956522	-0.04109476452699927	0.03495773920066101	-0.0			
2.4			0.0			1.0			1.0			0.9010671144543596	0.5			0.4166666666666667	-0.03616898148148149	0.028257016782407413	-0.0			
2.5			0.0			1.0			1.0			0.8860662120074729	0.5			0.4			-0.032			0.02304			-0.0			
2.6			0.0			1.0			1.0			0.8721204447242158	0.5			0.3846153846153846	-0.028447883477469276	0.018937200539735462	-0.0			
2.7			0.0			1.0			1.0			0.8591244892562506	0.5			0.37037037037037035	-0.025402631712645424	0.01568063685965767	-0.0			
2.8			0.0			1.0			1.0			0.8469863441146928	0.5			0.35714285714285715	-0.02277696793002916	0.013073514755756533	-0.0			
2.9			0.0			1.0			1.0			0.8356253217476555	0.5			0.3448275862068966	-0.020501045553323223	0.010969643875143225	-0.0			
3.0			0.0			1.0			1.0			0.8249703874819585	0.5			0.3333333333333333	-0.018518518518518517	0.009259259259259259	-0.0			
3.1			0.0			1.0			1.0			0.8149587785136775	0.5			0.3225806451612903	-0.01678359236010876	0.0078591223330374	-0.0			
3.2			0.0			1.0			1.0			0.8055348501807403	0.5			0.3125			-0.015258789062499998	0.006705522537231443	-0.0			
3.3			0.0			1.0			1.0			0.7966491076377595	0.5			0.30303030303030304	-0.013913237053732925	0.005749271509806994	-0.0			
3.4			0.0			1.0			1.0			0.7882573895182412	0.5			0.29411764705882354	-0.0127213515163851	0.004952083202745065	-0.0			
3.5			0.0			1.0			1.0			0.7803201767873174	0.5			0.2857142857142857	-0.011661807580174927	0.0042839293151663	-0.0			
3.6			0.0			1.0			1.0			0.7728020051935596	0.5			0.2777777777777778	-0.01071673525377229	0.0037210886297820447	-0.0			
3.7			0.0			1.0			1.0			0.7656709638309337	0.5			0.27027027027027023	-0.009871083647562829	0.003244695136160169	-0.0			
3.8			0.0			1.0			1.0			0.7588982655834889	0.5			0.2631578947368421	-0.009112115468727222	0.0028396481723872925	-0.0			
3.9			0.0			1.0			1.0			0.7524578778232455	0.5			0.25641025641025644	-0.008429002511842748	0.002493787725397263	-0.0			
4.0			0.0			1.0			1.0			0.7463262038143719	0.5			0.25			-0.0078125		0.002197265625		-0.0			
4.1			0.0			1.0			1.0			0.7404818069514831	0.5			0.24390243902439027	-0.00725468289781054	0.0019420626436732556	-0.0			
4.2			0.0			1.0			1.0			0.734905171315459	0.5			0.23809523809523808	-0.0067487312385271555	0.0017216151118691725	-0.0			
4.3			0.0			1.0			1.0			0.7295784931296484	0.5			0.23255813953488372	-0.006288754449293774	0.0015305243386599238	-0.0			
4.4			0.0			1.0			1.0			0.7244854985979133	0.5			0.22727272727272727	-0.005869646882043575	0.0013643290789874007	-0.0			
4.5			0.0			1.0			1.0			0.7196112843389744	0.5			0.2222222222222222	-0.0054869684499314125	0.0012193263222069807	-0.0			
4.6			0.0			1.0			1.0			0.7149421772355335	0.5			0.2173913043478261	-0.005136845565874909	0.0010924293500206566	-0.0			
4.7			0.0			1.0			1.0			0.7104656110166453	0.5			0.2127659574468085	-0.004815888579601822	0.0009810547129111902	-0.0			
4.8			0.0			1.0			1.0			0.7061700173025329	0.5			0.20833333333333334	-0.004521122685185186	0.0008830317744502316	-0.0			
4.9			0.0			1.0			1.0			0.7020447291853783	0.5			0.2040816326530612	-0.004249929876157042	0.0007965299642943228	-0.0			
5.0			0.0			1.0			1.0			0.698079895705031	0.5			0.2			-0.004			0.00072			-0.0			
5.1			0.0			1.0			1.0			0.6942664058183295	0.5			0.19607843137254904	-0.0037692893381881787	0.0006521261830775398	-0.0			
5.2			0.0			1.0			1.0			0.6905958206634791	0.5			0.1923076923076923	-0.0035559854346836595	0.0005917875168667332	-0.0			
5.3			0.0			1.0			1.0			0.6870603130859112	0.5			0.18867924528301888	-0.003358477132129208	0.0005380258844635612	-0.0			
5.4			0.0			1.0			1.0			0.683652613540881	0.5			0.18518518518518517	-0.003175328964080678	0.0004900199018643022	-0.0			
5.5			0.0			1.0			1.0			0.6803659616041106	0.5			0.18181818181818182	-0.003005259203606311	0.00044706335260259175	-0.0			
5.6			0.0			1.0			1.0			0.6771940624288839	0.5			0.17857142857142858	-0.002847120991253645	0.00040854733611739167	-0.0			
5.7			0.0			1.0			1.0			0.6741310475720693	0.5			0.17543859649122806	-0.0026998860648080646	0.0003739454383390671	-0.0			
5.8			0.0			1.0			1.0			0.6711714396901806	0.5			0.1724137931034483	-0.002562630694165403	0.00034280137109822577	-0.0			
5.9			0.0			1.0			1.0			0.6683101206677683	0.5			0.1694915254237288	-0.0024345234907171614	0.0003147186356859301	-0.0			
6.0			0.0			1.0			1.0			0.6655423027966574	0.5			0.16666666666666666	-0.0023148148148148147	0.00028935185185185184	-0.0			
6.1			0.0			1.0			1.0			0.6628635026737402	0.5			0.1639344262295082	-0.0022028275494424647	0.00026639946177078985	-0.0			
6.2			0.0			1.0			1.0			0.6602695175224667	0.5			0.16129032258064516	-0.002097949045013595	0.00024559757290741873	-0.0			
6.3			0.0			1.0			1.0			0.6577564036808532	0.5			0.15873015873015872	-0.0019996240706747132	0.000226714747242031	-0.0			
6.4			0.0			1.0			1.0			0.6553204570304892	0.5			0.15625			-0.0019073486328124998	0.00020954757928848258	-0.0			
6.5			0.0			1.0			1.0			0.652958195164693	0.5			0.15384615384615385	-0.0018206645425580337	0.00019391693352689116	-0.0			
6.6			0.0			1.0			1.0			0.650666341119372	0.5			0.15151515151515152	-0.0017391546317166156	0.00017966473468146855	-0.0			
6.7			0.0			1.0			1.0			0.648441808509973	0.5			0.14925373134328357	-0.0016624385313353037	0.00016665122278923736	-0.0			
6.8			0.0			1.0			1.0			0.6462816879348937	0.5			0.14705882352941177	-0.0015901689395481375	0.00015475260008578328	-0.0			
6.9			0.0			1.0			1.0			0.6441832345219272	0.5			0.14492753623188406	-0.0015220283158147872	0.00014385900905621808	-0.0			
7.0			0.0			1.0			1.0			0.6421438565080141	0.5			0.14285714285714285	-0.0014577259475218659	0.00013387279109894687	-0.0			
7.1			0.0			1.0			1.0			0.640161104752651	0.5			0.14084507042253522	-0.0013969953424175286	0.0001247069835524475	-0.0			
7.2			0.0			1.0			1.0			0.6382326630994598	0.5			0.1388888888888889	-0.0013395919067215362	0.0001162840196806889	-0.0			
7.3			0.0			1.0			1.0			0.6363563395049125	0.5			0.136986301369863	-0.0012852908741777353	0.00010853460187276804	-0.0			
7.4			0.0			1.0			1.0			0.634530057866365	0.5			0.13513513513513511	-0.0012338854559453536	0.00010139672300500529	-0.0			
7.5			0.0			1.0			1.0			0.6327518504847045	0.5			0.13333333333333333	-0.0011851851851851852	9.481481481481481e-5	-0.0			
7.6			0.0			1.0			1.0			0.6310198511051992	0.5			0.13157894736842105	-0.0011390144335909028	8.873900538710289e-5	-0.0			
7.7			0.0			1.0			1.0			0.6293322884862453	0.5			0.12987012987012986	-0.0010952110800314544	8.312447057077996e-5	-0.0			
7.8			0.0			1.0			1.0			0.6276874804494177	0.5			0.12820512820512822	-0.0010536253139803436	7.793086641866447e-5	-0.0			
7.9			0.0			1.0			1.0			0.6260838283698575	0.5			0.12658227848101264	-0.0010141185585724455	7.312183165479898e-5	-0.0			
8.0			0.0			1.0			1.0			0.6245198120690247	0.5			0.125			-0.0009765625		6.866455078125e-5	-0.0			
8.1			0.0			1.0			1.0			0.6229939850772185	0.5			0.1234567901234568	-0.0009408382115794605	6.452936979282993e-5	-0.0			
8.2			0.0			1.0			1.0			0.6215049702327555	0.5			0.12195121951219513	-0.0009068353622263174	6.068945761478924e-5	-0.0			
8.3			0.0			1.0			1.0			0.6200514555937241	0.5			0.12048192771084336	-0.0008744515002964389	5.712050734989075e-5	-0.0			
8.4			0.0			1.0			1.0			0.6186321906332858	0.5			0.11904761904761904	-0.0008435914048158944	5.380047224591164e-5	-0.0			
8.5			0.0			1.0			1.0			0.6172459826983482	0.5			0.11764705882352941	-0.0008141664970486464	5.070933199610947e-5	-0.0			
8.6			0.0			1.0			1.0			0.6158916937095489	0.5			0.11627906976744186	-0.0007860943061617217	4.782888558312262e-5	-0.0			
8.7			0.0			1.0			1.0			0.6145682370840646	0.5			0.1149425287356322	-0.0007592979834564157	4.514256738742068e-5	-0.0			
8.8			0.0			1.0			1.0			0.6132745748632091	0.5			0.11363636363636363	-0.0007337058602554469	4.263528371835627e-5	-0.0			
8.9			0.0			1.0			1.0			0.6120097150304331	0.5			0.11235955056179775	-0.0007092510450814149	4.029326730042125e-5	-0.0			
9.0			0.0			1.0			1.0			0.6107727090040495	0.5			0.1111111111111111	-0.0006858710562414266	3.8103947568968146e-5	-0.0			
9.1			0.0			1.0			1.0			0.6095626492916857	0.5			0.10989010989010989	-0.0006635074863549686	3.605583490638038e-5	-0.0			
9.2			0.0			1.0			1.0			0.6083786672953776	0.5			0.10869565217391305	-0.0006421056957343636	3.413841718814552e-5	-0.0			
9.3			0.0			1.0			1.0			0.6072199312547921	0.5			0.1075268817204301	-0.0006216145318558798	3.234206721414566e-5	-0.0			
9.4			0.0			1.0			1.0			0.6060856443203512	0.5			0.10638297872340426	-0.0006019860724502278	3.0657959778474695e-5	-0.0			
9.5			0.0			1.0			1.0			0.6049750427442413	0.5			0.10526315789473684	-0.000583175389998542	2.9077997285245863e-5	-0.0			
9.6			0.0			1.0			1.0			0.6038873941839294	0.5			0.10416666666666667	-0.0005651403356481483	2.759474295156974e-5	-0.0			
9.7			0.0			1.0			1.0			0.6028219961079604	0.5			0.10309278350515465	-0.0005478413407649839	2.6201360755047585e-5	-0.0			
9.8			0.0			1.0			1.0			0.6017781742979185	0.5			0.1020408163265306	-0.0005312412345196303	2.4891561384197588e-5	-0.0			
9.9			0.0			1.0			1.0			0.6007552814394217	0.5			0.10101010101010101	-0.0005153050760641823	2.3659553538300376e-5	-0.0			
10.0			0.0			1.0			1.0			0.5997526957964519	0.5			0.1			-0.0005			2.25e-5			-0.0			
10.1			0.0			1.0			1.0			0.5987698199630268	0.5			0.09900990099009901	-0.00048529507396382227	2.1407977971151852e-5	-0.0			
10.2			0.0			1.0			1.0			0.5978060796873904	0.5			0.09803921568627452	-0.00047116116727352234	2.037894322117312e-5	-0.0			
10.3			0.0			1.0			1.0			0.5968609227628818	0.5			0.0970873786407767	-0.00045757082967657974	1.9408697648643683e-5	-0.0			
10.4			0.0			1.0			1.0			0.5959338179828731	0.5			0.09615384615384615	-0.00044449817933545744	1.8493359902085413e-5	-0.0			
10.5			0.0			1.0			1.0			0.5950242541536148	0.5			0.09523809523809523	-0.00043191879926573806	1.762933874554033e-5	-0.0			
10.6			0.0			1.0			1.0			0.5941317391622953	0.5			0.09433962264150944	-0.000419809641516151	1.681330888948629e-5	-0.0			
10.7			0.0			1.0			1.0			0.5932557990972753	0.5			0.09345794392523366	-0.000408148938445426	1.6042189038382546e-5	-0.0			
10.8			0.0			1.0			1.0			0.5923959774154623	0.5			0.09259259259259259	-0.00039691612051008475	1.5313121933259443e-5	-0.0			
